iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_volume,obs_volume,capacity,D,doc,fftt,travel_time,VDF_alpha,VDF_beta,VDF_plf,speed_mph,speed_kmph,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,P,t0,t2,t3,vt2_mph,vt2_kmph,mu,Q_gamma,free_speed_mph,cutoff_speed_mph,free_speed_kmph,cutoff_speed_kmph,congestion_ref_speed_mph,avg_queue_speed_mph,avg_QVDF_period_speed_mph,congestion_ref_speed_kmph,avg_queue_speed_kmph,avg_QVDF_period_speed_kmph,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_mph_07:00,spd_mph_07:05,spd_mph_07:10,spd_mph_07:15,spd_mph_07:20,spd_mph_07:25,spd_mph_07:30,spd_mph_07:35,spd_mph_07:40,spd_mph_07:45,spd_mph_07:50,spd_mph_07:55,
40,1896,719,715,45.8592,45.8500,0.0000,-1.0000,1500.0000,45.8592,0.0306,5.2800,5.2800,0.1500,4.0000,1.0000,51.3235,82.5795,207.121737,4.035611,207.121737,4.035611,4.051567,4.051567,"LINESTRING (-88.33277465329144 42.01885415694976, -88.4173037008038 42.03775883202481)",45.859208,0.030573,7.484714,7.500000,7.515286,38.492634,61.934648,1500.000000,3148757840.546789,51.323524,38.492643,82.579551,61.934663,50.931248,50.931242,51.121390,81.948379,81.948368,82.254316,5.300877,0.000000,51.324,51.256,51.189,51.121,51.054,50.986,38.493,50.986,51.054,51.121,51.189,51.256,
40,1897,719,717,699.5596,693.2500,0.0000,-1.0000,1500.0000,699.5596,0.4664,3.9000,3.9277,0.1500,4.0000,1.0000,38.2058,61.4731,1749.598616,45.794047,1749.598616,45.794047,49.880162,49.880162,"LINESTRING (-88.33277465329144 42.01885415694976, -88.33277465329144 42.05576328447724)",699.559622,0.466373,7.266813,7.500000,7.733187,28.478774,45.822347,1500.000000,28898.676918,38.476925,28.857694,61.909372,46.432029,33.990774,33.751269,35.076041,54.691156,54.305792,56.437350,4.278134,0.000000,38.477,37.076,35.675,34.273,32.486,29.628,28.479,29.628,32.486,34.273,35.675,37.076,
40,1898,719,718,787.1979,787.4593,0.0000,-1.0000,1000.0000,787.1979,0.7872,3.7300,3.9449,0.1500,4.0000,1.0000,42.6784,68.6696,2208.877200,51.756293,2208.877200,51.756293,61.969365,61.969365,"LINESTRING (-88.33277465329144 42.01885415694976, -88.27800935490316 42.01885415694976)",787.197862,0.787198,7.106401,7.500000,7.893599,30.552811,49.159472,1000.000000,2407.024352,45.136730,33.852548,72.624999,54.468749,36.253846,34.279336,35.644664,58.332438,55.155452,57.352265,4.723288,0.000000,45.137,38.180,35.721,33.996,32.206,30.980,30.553,30.980,32.206,33.996,35.721,38.180,
40,1899,719,723,885.6090,897.1282,0.0000,-1.0000,2000.0000,885.6090,0.4428,3.9500,3.9728,0.1500,4.0000,1.0000,45.1422,72.6338,2647.085272,58.638816,2647.085272,58.638816,63.518609,63.518609,"LINESTRING (-88.33277465329144 42.01885415694976, -88.33277465329144 41.9747432484413)",885.608990,0.442804,7.278598,7.500000,7.721402,33.687638,54.203410,2000.000000,48936.896585,45.402531,34.051898,73.052672,54.789504,40.376420,40.144909,41.674169,64.965659,64.593159,67.053738,4.303385,0.000000,45.403,43.899,42.396,40.892,38.925,35.224,33.688,35.224,38.925,40.892,42.396,43.899,
40,1900,720,174,204.9700,204.9700,0.0000,-1.0000,49500.0000,204.9700,0.0041,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.52683429758038 41.95223768287576, -88.53873979723001 41.943235456649546)",204.970000,0.004141,7.497930,7.500000,7.502070,45.000000,72.405000,20497.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.937888,59.937888,59.968815,96.440062,96.440062,96.489824,0.000000,0.000000,60.000,59.990,59.979,59.969,59.958,59.948,-nan(ind),59.948,59.958,59.969,59.979,59.990,
40,1901,720,714,31.9199,31.9200,0.0000,-1.0000,3500.0000,31.9199,0.0091,6.9500,6.9500,0.1500,4.0000,1.0000,50.0315,80.5007,184.985758,3.697383,184.985758,3.697383,3.701641,3.701641,"LINESTRING (-88.52683429758038 41.95223768287576, -88.52802484754534 42.03775883202481)",31.919852,0.009120,7.495440,7.500000,7.504560,37.523655,60.375561,3191.985226,1132385323820.969727,50.031540,37.523655,80.500748,60.375561,49.917469,49.917468,49.973984,80.317207,80.317207,80.408140,6.958004,0.000000,50.032,50.012,49.993,49.974,49.955,49.936,37.524,49.936,49.955,49.974,49.993,50.012,
40,1902,720,721,606.8707,606.9800,0.0000,-1.0000,4000.0000,606.8707,0.1517,6.5800,6.5805,0.1500,4.0000,1.0000,51.1813,82.3507,3406.565376,66.558775,3406.565376,66.558775,68.040413,68.040413,"LINESTRING (-88.52683429758038 41.95223768287576, -88.4173037008038 41.954038128121006)",606.870677,0.151718,7.424141,7.500000,7.575859,38.383314,61.758753,4000.000000,15583883.536862,51.185379,38.389034,82.357275,61.767956,49.243947,49.240034,50.066795,79.233511,79.227215,80.557473,6.727009,0.000000,51.185,50.804,50.422,50.041,49.660,49.278,38.383,49.278,49.660,50.041,50.422,50.804,
40,1903,720,726,136.0668,136.0500,0.0000,-1.0000,3000.0000,136.0668,0.0454,7.0700,7.0700,0.1500,4.0000,1.0000,50.2176,80.8001,805.149564,16.033217,805.149564,16.033217,16.128796,16.128796,"LINESTRING (-88.52683429758038 41.95223768287576, -88.52802484754534 41.86491608848147)",136.066822,0.045356,7.477322,7.500000,7.522678,37.663174,60.600046,3000.000000,1720760820.171934,50.217625,37.663218,80.800158,60.600119,49.648212,49.648180,49.920004,79.883973,79.883922,80.321286,7.112151,0.000000,50.218,50.118,50.019,49.919,49.820,49.721,37.663,49.721,49.820,49.919,50.019,50.118,
40,1904,720,913,259.5405,259.7500,0.0000,-1.0000,3000.0000,259.5405,0.0865,9.2500,9.2501,0.1500,4.0000,1.0000,50.2986,80.9305,2012.591203,40.012831,2012.591203,40.012831,40.488251,40.488251,"LINESTRING (-88.52683429758038 41.95223768287576, -88.66493809351606 41.90542610649944)",259.540496,0.086513,7.456743,7.500000,7.543257,37.723707,60.697445,3000.000000,164460864.419327,50.299068,37.724301,80.931201,60.698401,49.211181,49.210768,49.708031,79.180791,79.180125,79.980221,9.359985,0.000000,50.299,50.101,49.902,49.704,49.505,49.307,37.724,49.307,49.505,49.704,49.902,50.101,
40,1905,721,175,522.8200,522.8200,0.0000,-1.0000,49500.0000,522.8200,0.0106,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.4173037008038 41.954038128121006, -88.42920920045343 41.94503590189479)",522.820000,0.010562,7.494719,7.500000,7.505281,45.000000,72.405000,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.841570,59.841570,59.919948,96.285086,96.285085,96.411197,0.000000,0.000000,60.000,59.973,59.947,59.920,59.893,59.867,-nan(ind),59.867,59.893,59.920,59.947,59.973,
40,1906,721,715,513.7613,513.4200,0.0000,-1.0000,2500.0000,513.7613,0.2055,6.6200,6.6218,0.1500,4.0000,1.0000,51.4032,82.7077,2914.567868,56.700161,2914.567868,56.700161,58.499608,58.499608,"LINESTRING (-88.4173037008038 41.954038128121006, -88.4173037008038 42.03775883202481)",513.761302,0.205505,7.397248,7.500000,7.602752,38.543356,62.016259,2500.000000,2769851.788380,51.416920,38.562690,82.729824,62.047368,48.775317,48.762272,49.822007,78.479486,78.458495,80.163609,6.831921,0.000000,51.417,50.863,50.309,49.754,49.200,47.304,38.543,47.304,49.200,49.754,50.309,50.863,
40,1907,721,720,248.2553,248.4600,0.0000,-1.0000,4000.0000,248.2553,0.0621,6.5800,6.5800,0.1500,4.0000,1.0000,51.1853,82.3571,1393.539148,27.225397,1393.539148,27.225397,27.451526,27.451526,"LINESTRING (-88.4173037008038 41.954038128121006, -88.52683429758038 41.95223768287576)",248.255340,0.062064,7.468968,7.500000,7.531032,38.388874,61.767698,4000.000000,600912364.227691,51.185379,38.389034,82.357275,61.767956,50.391189,50.391077,50.763632,81.079423,81.079242,81.678683,6.634667,0.000000,51.185,51.044,50.903,50.762,50.621,50.480,38.389,50.480,50.621,50.762,50.903,51.044,
40,1908,721,723,378.6258,378.8100,0.0000,-1.0000,1000.0000,378.6258,0.3786,5.4100,5.4267,0.1500,4.0000,1.0000,50.3356,80.9899,1723.724308,34.244668,1723.724308,34.244668,36.563646,36.563646,"LINESTRING (-88.4173037008038 41.954038128121006, -88.33277465329144 41.9747432484413)",378.625814,0.378626,7.310687,7.500000,7.689313,37.650420,60.579525,1000.000000,66403.719381,50.490723,37.868042,81.239573,60.929680,45.711450,45.570968,47.143118,73.549723,73.323688,75.853277,5.794161,0.000000,50.491,49.209,47.927,46.645,45.222,40.127,37.650,40.127,45.222,46.645,47.927,49.209,
40,1909,721,725,1042.7263,1042.7700,0.0000,-1.0000,2500.0000,1042.7263,0.4171,5.5000,5.5250,0.1500,4.0000,1.0000,51.1759,82.3420,4913.764042,96.017144,4913.764042,96.017144,103.396967,103.396967,"LINESTRING (-88.4173037008038 41.954038128121006, -88.33158410332648 41.928831894687605)",1042.726251,0.417091,7.291455,7.500000,7.708545,38.230757,61.513288,2500.000000,110626.996344,51.408218,38.556164,82.715823,62.036868,46.047748,45.839657,47.523290,74.090827,73.756009,76.464974,5.949613,0.000000,51.408,49.876,48.343,46.810,44.851,40.238,38.231,40.238,44.851,46.810,48.343,49.876,
40,1910,721,727,633.9036,633.9300,0.0000,-1.0000,3000.0000,633.9036,0.2113,7.0300,7.0321,0.1500,4.0000,1.0000,49.9679,80.3983,3712.342235,74.294581,3712.342235,74.294581,76.731898,76.731898,"LINESTRING (-88.4173037008038 41.954038128121006, -88.41611315083884 41.867616756349335)",633.903584,0.211301,7.394349,7.500000,7.605651,37.466105,60.282963,3000.000000,3140692.707425,49.982815,37.487111,80.422349,60.316762,47.342458,47.328306,48.380691,76.174014,76.151244,77.844531,7.262798,0.000000,49.983,49.425,48.867,48.309,47.751,45.625,37.466,45.625,47.751,48.309,48.867,49.425,
40,1911,722,176,484.1000,484.1000,0.0000,-1.0000,49500.0000,484.1000,0.0098,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.27443770500827 41.97384302581868, -88.2863432046579 41.964840799592466)",484.100000,0.009780,7.495110,7.500000,7.504890,45.000000,72.405000,48410.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.853303,59.853303,59.925934,96.303965,96.303964,96.420828,0.000000,0.000000,60.000,59.975,59.951,59.926,59.901,59.877,-nan(ind),59.877,59.901,59.926,59.951,59.975,
40,1912,722,672,1229.2802,1225.1830,0.0000,-1.0000,1000.0000,1229.2802,1.2293,3.5800,4.8062,0.1500,4.0000,1.0000,35.8233,57.6396,3527.530154,98.470393,3527.530154,98.470393,131.293857,131.293857,"LINESTRING (-88.27443770500827 41.97384302581868, -88.21848185665502 41.97564347106392)",1229.280195,1.229280,6.885360,7.500000,8.114640,21.964091,35.340222,1000.000000,1431.999946,48.093689,36.070267,77.382746,58.037059,36.070267,26.867443,26.867443,58.037059,43.229715,43.229715,6.408329,0.416667,33.601,30.373,27.326,24.922,23.252,22.282,21.964,22.282,23.252,24.922,27.326,30.373,
40,1913,722,718,1565.4591,1551.3354,0.0000,-1.0000,2500.0000,1565.4591,0.6262,3.7900,3.8774,0.1500,4.0000,1.0000,47.2815,76.0759,4783.244546,101.165322,4783.244546,101.165322,114.874439,114.874439,"LINESTRING (-88.27443770500827 41.97384302581868, -88.27800935490316 42.01885415694976)",1565.459074,0.626184,7.186908,7.500000,7.813092,34.775178,55.953261,2500.000000,13501.285742,48.371872,36.278904,77.830342,58.372756,40.799453,39.879744,41.638894,65.646320,64.166509,66.996980,4.402840,0.000000,48.372,44.996,41.620,39.892,37.466,35.491,34.775,35.491,37.466,39.892,41.620,44.996,
40,1914,722,723,205.5204,204.6124,0.0000,-1.0000,2000.0000,205.5204,0.1028,4.2800,4.2801,0.1500,4.0000,1.0000,41.9099,67.4330,614.428038,14.660704,614.428038,14.660704,14.871133,14.871133,"LINESTRING (-88.27443770500827 41.97384302581868, -88.33277465329144 41.9747432484413)",205.520447,0.102760,7.448620,7.500000,7.551380,31.431935,50.573983,2000.000000,25139209.474509,41.910561,31.432920,67.434092,50.575569,40.833876,40.833193,41.316828,65.701706,65.700608,66.478776,4.341505,0.000000,41.911,41.711,41.511,41.311,41.111,40.911,31.432,40.911,41.111,41.311,41.511,41.711,
40,1915,722,724,1225.8959,1230.6745,0.0000,-1.0000,1000.0000,1225.8959,1.2259,4.0000,5.3551,0.1500,4.0000,1.0000,32.1518,51.7322,3517.818627,109.412888,3517.818627,109.412888,145.883851,145.883851,"LINESTRING (-88.27443770500827 41.97384302581868, -88.27681880493819 41.93153256255547)",1225.895904,1.225896,6.887052,7.500000,8.112948,19.742534,31.765737,1000.000000,1600.000002,43.043850,32.282887,69.257555,51.943166,32.282887,24.113832,24.113832,51.943166,38.799155,38.799155,7.140110,0.416667,30.140,27.271,24.549,22.396,20.899,20.027,19.743,20.027,20.899,22.396,24.549,27.271,
40,1916,723,177,218.1400,218.1400,0.0000,-1.0000,49500.0000,218.1400,0.0044,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.33277465329144 41.9747432484413, -88.34468015294107 41.965741022215084)",218.140000,0.004407,7.497797,7.500000,7.502203,45.000000,72.405000,21814.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.933897,59.933897,59.966803,96.433640,96.433640,96.486586,0.000000,0.000000,60.000,59.989,59.978,59.967,59.956,59.945,-nan(ind),59.945,59.956,59.967,59.978,59.989,
40,1917,723,719,786.7703,791.5500,0.0000,-1.0000,2000.0000,786.7703,0.3934,3.9500,3.9642,0.1500,4.0000,1.0000,45.2400,72.7912,2351.656450,51.981775,2351.656450,51.981775,55.681545,55.681545,"LINESTRING (-88.33277465329144 41.9747432484413, -88.33277465329144 42.01885415694976)",786.770308,0.393385,7.303307,7.500000,7.696693,33.824079,54.422943,2000.000000,82070.712840,45.402531,34.051898,73.052672,54.789504,40.937360,40.790831,42.234037,65.868213,65.632446,67.954566,4.246338,0.000000,45.403,44.176,42.949,41.722,40.264,35.860,33.824,35.860,40.264,41.722,42.949,44.176,
40,1918,723,721,164.6643,164.6700,0.0000,-1.0000,1000.0000,164.6643,0.1647,5.4100,5.4106,0.1500,4.0000,1.0000,50.4852,81.2306,749.647256,14.848865,749.647256,14.848865,15.212163,15.212163,"LINESTRING (-88.33277465329144 41.9747432484413, -88.4173037008038 41.954038128121006)",164.664269,0.164664,7.417668,7.500000,7.582332,37.860214,60.917084,1000.000000,2281586.886763,50.490723,37.868042,81.239573,60.929680,48.412218,48.406880,49.279464,77.895259,77.886670,79.290657,5.542974,0.000000,50.491,50.076,49.661,49.247,48.832,48.417,37.860,48.417,48.832,49.247,49.661,50.076,
40,1919,723,722,208.3393,202.8400,0.0000,-1.0000,2000.0000,208.3393,0.1042,4.2800,4.2801,0.1500,4.0000,1.0000,41.9098,67.4329,622.855210,14.861796,622.855210,14.861796,15.078352,15.078352,"LINESTRING (-88.33277465329144 41.9747432484413, -88.27443770500827 41.97384302581868)",208.339257,0.104170,7.447915,7.500000,7.552085,31.431880,50.573894,2000.000000,23777437.580252,41.910561,31.432920,67.434092,50.575569,40.819109,40.818388,41.307911,65.677946,65.676786,66.464430,4.342442,0.000000,41.911,41.707,41.504,41.301,41.098,40.895,31.432,40.895,41.098,41.301,41.504,41.707,
40,1920,723,725,1034.0435,1045.2007,0.0000,-1.0000,2000.0000,1034.0435,0.5170,4.0800,4.1237,0.1500,4.0000,1.0000,45.2736,72.8452,3217.529773,71.068616,3217.529773,71.068616,78.372935,78.372935,"LINESTRING (-88.33277465329144 41.9747432484413, -88.33158410332648 41.928831894687605)",1034.043506,0.517022,7.241489,7.500000,7.758511,33.643000,54.131586,2000.000000,25785.596134,45.758823,34.319118,73.625947,55.219460,39.844247,39.421712,41.054093,64.109393,63.429535,66.056036,4.547561,0.000000,45.759,43.718,41.677,39.813,37.485,34.707,33.643,34.707,37.485,39.813,41.677,43.718,
40,1921,724,178,3374.6700,3374.6700,0.0000,-1.0000,49500.0000,3374.6700,0.0682,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.27681880493819 41.93153256255547, -88.28872430458782 41.92253033632925)",3374.670000,0.068175,7.465912,7.500000,7.534088,44.999727,72.404560,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,58.977373,58.977182,59.453814,94.894593,94.894285,95.661187,0.000000,0.000000,60.000,59.817,59.634,59.451,59.268,59.085,-nan(ind),59.085,59.268,59.451,59.634,59.817,
40,1922,724,674,1442.5668,1456.6835,0.0000,-1.0000,2000.0000,1442.5668,0.7213,4.5000,4.6827,0.1500,4.0000,1.0000,37.5169,60.3646,4223.835604,112.585012,4223.835604,112.585012,131.662401,131.662401,"LINESTRING (-88.27681880493819 41.93153256255547, -88.21967240661998 41.93153256255547)",1442.566804,0.721283,7.139358,7.500000,7.860642,27.208785,43.778934,2000.000000,7620.176762,39.040001,29.280001,62.815361,47.111521,32.000275,30.751784,32.080803,51.488442,49.479620,51.618013,5.476172,0.000000,39.040,34.830,31.881,30.549,28.857,27.639,27.209,27.639,28.857,30.549,31.881,34.830,
40,1923,724,722,921.5431,925.2800,0.0000,-1.0000,1000.0000,921.5431,0.9215,4.0000,4.4327,0.1500,4.0000,1.0000,38.8419,62.4966,2644.450730,68.082476,2644.450730,68.082476,86.601098,86.601098,"LINESTRING (-88.27681880493819 41.93153256255547, -88.27443770500827 41.97384302581868)",921.543053,0.921543,7.039228,7.500000,7.960772,26.838872,43.183746,1000.000000,1801.031104,43.043850,32.282887,69.257555,51.943166,33.127160,29.893257,30.535995,53.301600,48.098250,49.132417,5.638441,0.000000,43.044,32.871,31.453,29.666,28.145,27.171,26.839,27.171,28.145,29.666,31.453,32.871,
40,1924,724,725,697.1762,696.8500,0.0000,-1.0000,3000.0000,697.1762,0.2324,4.0000,4.0017,0.1500,4.0000,1.0000,42.1610,67.8370,1960.431585,46.498746,1960.431585,46.498746,48.208894,48.208894,"LINESTRING (-88.27681880493819 41.93153256255547, -88.33158410332648 41.928831894687605)",697.176199,0.232392,7.383804,7.500000,7.616196,31.608622,50.858273,3000.000000,1196967.432529,42.179401,31.634551,67.866657,50.899993,39.728862,39.711488,40.665351,63.923739,63.895784,65.430550,4.148928,0.000000,42.179,41.647,41.115,40.583,40.051,37.459,31.609,37.459,40.051,40.583,41.115,41.647,
40,1925,724,728,2288.0477,2287.3517,0.0000,-1.0000,4500.0000,2288.0477,0.5085,3.7400,3.7775,0.1500,4.0000,1.0000,47.4759,76.3887,6838.974602,144.051484,6838.974602,144.051484,158.517466,158.517466,"LINESTRING (-88.27681880493819 41.93153256255547, -88.27681880493819 41.88742165404701)",2288.047709,0.508455,7.245772,7.500000,7.754228,35.300340,56.798247,4500.000000,57150.155019,47.951870,35.963902,77.154559,57.865919,41.856527,41.441064,43.143351,67.347153,66.678673,69.417651,4.156840,0.000000,47.952,45.885,43.818,41.848,39.473,36.462,35.300,36.462,39.473,41.848,43.818,45.885,
40,1926,725,179,1894.0400,1894.0400,0.0000,-1.0000,49500.0000,1894.0400,0.0383,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.33158410332648 41.928831894687605, -88.3434896029761 41.91982966846139)",1894.040000,0.038263,7.480868,7.500000,7.519132,44.999973,72.404956,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.426048,59.426029,59.702043,95.616512,95.616481,96.060587,0.000000,0.000000,60.000,59.901,59.801,59.702,59.602,59.503,-nan(ind),59.503,59.602,59.702,59.801,59.901,
40,1927,725,721,223.0728,223.1500,0.0000,-1.0000,2500.0000,223.0728,0.0892,5.5000,5.5001,0.1500,4.0000,1.0000,51.4077,82.7150,1051.212680,20.448533,1051.212680,20.448533,20.699836,20.699836,"LINESTRING (-88.33158410332648 41.928831894687605, -88.4173037008038 41.954038128121006)",223.072791,0.089229,7.455385,7.500000,7.544615,38.555476,62.035762,2500.000000,71849508.439842,51.408218,38.556164,82.715823,62.036868,50.261441,50.260963,50.783624,80.870658,80.869889,81.710851,5.567645,0.000000,51.408,51.198,50.989,50.779,50.569,50.359,38.555,50.359,50.569,50.779,50.989,51.198,
40,1928,725,723,521.4721,521.1200,0.0000,-1.0000,2000.0000,521.4721,0.2607,4.0800,4.0828,0.1500,4.0000,1.0000,45.7271,73.5749,1622.612550,35.484685,1622.612550,35.484685,36.986103,36.986103,"LINESTRING (-88.33158410332648 41.928831894687605, -88.33277465329144 41.9747432484413)",521.472088,0.260736,7.369632,7.500000,7.630368,34.274565,55.147776,2000.000000,499703.969155,45.758823,34.319118,73.625947,55.219460,42.776080,42.746445,43.870870,68.826712,68.779031,70.588231,4.255580,0.000000,45.759,45.086,44.414,43.741,43.069,39.361,34.275,39.361,43.069,43.741,44.414,45.086,
40,1929,725,724,1816.1122,1826.5207,0.0000,-1.0000,3000.0000,1816.1122,0.6054,4.0000,4.0806,0.1500,4.0000,1.0000,41.3465,66.5265,5106.834824,123.513235,5106.834824,123.513235,139.426254,139.426254,"LINESTRING (-88.33158410332648 41.928831894687605, -88.27681880493819 41.93153256255547)",1816.112186,0.605371,7.197315,7.500000,7.802685,30.483121,49.047341,3000.000000,19572.702755,42.179401,31.634551,67.866657,50.899993,35.795858,35.088975,36.627498,57.595535,56.458160,58.933644,4.606310,0.000000,42.179,39.483,36.787,35.177,33.003,31.158,30.483,31.158,33.003,35.177,36.787,39.483,
40,1930,725,729,767.9837,768.0500,0.0000,-1.0000,4500.0000,767.9837,0.1707,4.3900,4.3906,0.1500,4.0000,1.0000,40.0131,64.3811,2248.656390,56.197961,2248.656390,56.197961,57.631270,57.631270,"LINESTRING (-88.33158410332648 41.928831894687605, -88.33158410332648 41.885621208801766)",767.983740,0.170663,7.414668,7.500000,7.585332,30.006508,48.280471,4500.000000,7180787.293209,40.018223,30.013667,64.389320,48.291990,38.310815,38.305940,39.017991,61.642101,61.634258,62.779948,4.502538,0.000000,40.018,39.675,39.332,38.989,38.646,38.288,30.007,38.288,38.646,38.989,39.332,39.675,
40,1931,726,180,202.8800,202.8800,0.0000,-1.0000,49500.0000,202.8800,0.0041,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.52802484754534 41.86491608848147, -88.53993034719497 41.85591386225526)",202.880000,0.004099,7.497951,7.500000,7.502049,45.000000,72.405000,20288.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.938521,59.938521,59.969135,96.441081,96.441081,96.490338,0.000000,0.000000,60.000,59.990,59.979,59.969,59.959,59.949,-nan(ind),59.949,59.959,59.969,59.979,59.990,
40,1932,726,416,261.4754,245.3100,0.0000,-1.0000,2000.0000,261.4754,0.1307,1.5400,1.5401,0.1500,4.0000,1.0000,79.6753,128.1976,534.740658,6.711495,534.740658,6.711495,6.837589,6.837589,"LINESTRING (-88.52802484754534 41.86491608848147, -88.53993034719497 41.83610896455758)",261.475367,0.130738,7.434631,7.500000,7.565369,59.754215,96.144532,2000.000000,3369740.934489,79.678833,59.759125,128.203242,96.152432,77.074576,77.071199,78.206026,124.012994,124.007559,125.833496,1.569002,0.000000,79.679,79.180,78.680,78.181,77.682,77.182,59.754,77.182,77.682,78.181,78.680,79.180,
40,1933,726,720,110.9157,110.9800,0.0000,-1.0000,3000.0000,110.9157,0.0370,7.0700,7.0700,0.1500,4.0000,1.0000,50.2176,80.8001,656.322511,13.069569,656.322511,13.069569,13.132501,13.132501,"LINESTRING (-88.52802484754534 41.86491608848147, -88.52683429758038 41.95223768287576)",110.915688,0.036972,7.481514,7.500000,7.518486,37.663199,60.600087,3000.000000,3923141518.122265,50.217625,37.663218,80.800158,60.600119,49.753464,49.753451,49.976964,80.053324,80.053302,80.412934,7.104045,0.000000,50.218,50.137,50.057,49.977,49.896,49.816,37.663,49.816,49.896,49.977,50.057,50.137,
40,1934,726,727,401.9538,353.2600,0.0000,-1.0000,4000.0000,401.9538,0.1005,6.7400,6.7401,0.1500,4.0000,1.0000,51.0697,82.1712,2305.976741,45.153501,2305.976741,45.153501,45.785789,45.785789,"LINESTRING (-88.52802484754534 41.86491608848147, -88.41611315083884 41.867616756349335)",401.953791,0.100488,7.449756,7.500000,7.550244,38.301779,61.627562,4000.000000,86750769.068167,51.070503,38.302877,82.172440,61.629330,49.787504,49.786743,50.364464,80.108094,80.106869,81.036423,6.834486,0.000000,51.071,50.833,50.595,50.357,50.120,49.882,38.302,49.882,50.120,50.357,50.595,50.833,
40,1935,726,913,202.9283,203.1100,0.0000,-1.0000,4000.0000,202.9283,0.0507,9.3800,9.3800,0.1500,4.0000,1.0000,48.1851,77.5298,1528.646368,31.724483,1528.646368,31.724483,31.937258,31.937258,"LINESTRING (-88.52802484754534 41.86491608848147, -88.66493809351606 41.90542610649944)",202.928255,0.050732,7.474634,7.500000,7.525366,36.138770,58.147280,4000.000000,1936313907.655798,48.185116,36.138837,77.529851,58.147389,47.573983,47.573936,47.864045,76.546539,76.546463,77.013249,9.442921,0.000000,48.185,48.078,47.971,47.863,47.756,47.649,36.139,47.649,47.756,47.863,47.971,48.078,
40,1936,727,181,557.1900,557.1900,0.0000,-1.0000,49500.0000,557.1900,0.0113,0.0000,0.0000,0.1500,4.0000,1.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.41611315083884 41.867616756349335, -88.42801865048847 41.85861453012312)",557.190000,0.011256,7.494372,7.500000,7.505628,45.000000,72.405000,49500.000000,0.000000,60.000000,45.000000,96.540000,72.405000,59.831155,59.831154,59.914627,96.268328,96.268327,96.402635,0.000000,0.000000,60.000,59.972,59.943,59.915,59.886,59.858,-nan(ind),59.858,59.886,59.915,59.943,59.972,
40,1937,727,415,353.1529,369.0400,0.0000,-1.0000,3500.0000,353.1529,0.1009,4.8000,4.8001,0.1500,4.0000,1.0000,53.0573,85.3692,1499.010334,28.252669,1499.010334,28.252669,28.650087,28.650087,"LINESTRING (-88.41611315083884 41.867616756349335, -88.42682810052351 41.805501395388454)",353.152871,0.100901,7.449550,7.500000,7.550450,39.792433,64.026025,3500.000000,53161371.795977,53.058125,39.793593,85.370522,64.027892,51.719722,51.718918,52.321319,83.217033,83.215740,84.185003,4.867595,0.000000,53.058,52.810,52.562,52.314,52.066,51.818,39.792,51.818,52.066,52.314,52.562,52.810,
40,1938,727,721,343.9129,343.8200,0.0000,-1.0000,3000.0000,343.9129,0.1146,7.0300,7.0302,0.1500,4.0000,1.0000,49.9815,80.4203,2014.064285,40.296179,2014.064285,40.296179,40.949313,40.949313,"LINESTRING (-88.41611315083884 41.867616756349335, -88.4173037008038 41.954038128121006)",343.912950,0.114638,7.442681,7.500000,7.557319,37.485290,60.313832,3000.000000,39583760.144958,49.982815,37.487111,80.422349,60.316762,48.550337,48.549079,49.184324,78.117492,78.115468,79.137577,7.144130,0.000000,49.983,49.713,49.443,49.174,48.904,48.635,37.485,48.635,48.904,49.174,49.443,49.713,
